n,p,type,method,mean_kernel_μs,std_kernel_μs,mean_total_μs,std_total_μs
1000,10000,UInt8,rocBLAS gemm_ex,232.6734596863389,0.05336710251867771,241.44745783910528,0.496672003522441
10000,1000,UInt8,KernelForge,119.33774803765118,0.3810345532838255,129.14774148436635,0.6300987277568517
10000,1000,UInt8,rocBLAS gemm_ex,37.96519886236638,0.04892703553196043,46.86569822272006,0.6679106883674394
100000,100,UInt8,KernelForge,201.0292373597622,6.1246517021209,211.26423629902678,2.0385597131046707
100000,100,UInt8,rocBLAS gemm_ex,37.28120063897222,0.0548557547153905,46.94670105696842,0.5196529462170124
1000000,10,UInt8,KernelForge,262.73662224411964,4.312931774184108,273.35162353610247,1.2906170948644107
1000000,10,UInt8,rocBLAS gemm_ex,272.5837053731084,0.05039842799305916,280.50819497605414,0.49744553921309875
10000000,1,UInt8,KernelForge,240.3615042567253,0.49221314024180174,250.73149056033043,1.2082932879647017
10000000,1,UInt8,rocBLAS gemm_ex,1346.5774711221457,7.743752980604768,1355.9374473359585,0.47368582392858605
1,100000000,Float32,KernelForge,480.6580254808068,1.7628058372065425,491.4819881992787,1.6753127877514409
1,100000000,Float32,LinearAlgebra,739364.0995025635,1710.4160499572754,739381.5051988983,1.5626197695523034
10,10000000,Float32,KernelForge,409.70456320792437,5.942285335622728,419.86006158538163,1.045255451574549
10,10000000,Float32,LinearAlgebra,74558.60078334808,160.0156992673874,74574.39416626548,1.1172233468714228
100,1000000,Float32,KernelForge,241.0324988886714,0.14380811713635921,251.62199759699405,1.4232843293810062
100,1000000,Float32,LinearAlgebra,11109.858006238937,17.96338051557541,11120.136095154285,2.069042049939547
1000,100000,Float32,KernelForge,176.85210332274437,2.3884712532162666,188.52259310328216,1.727203912850008
1000,100000,Float32,LinearAlgebra,1099.27486628294,0.1749446801841259,1109.7748275087474,1.8087786478425685
10000,10000,Float32,KernelForge,159.15297553874552,2.686503737932071,169.76248045710474,1.9881639195326475
